source_csv: Logit改进5_系数OR.csv
rows: 67
cols: 14
columns:
- model_id
- sample_scope
- term
- coef
- std_err
- z
- p_value
- ci_lower
- ci_upper
- odds_ratio
- or_ci_lower
- or_ci_upper
- marginal_effect
- abs_coef

[data_tsv]
model_id	sample_scope	term	coef	std_err	z	p_value	ci_lower	ci_upper	odds_ratio	or_ci_lower	or_ci_upper	marginal_effect	abs_coef
M2_Q21_recommend_direct	模型2_Q21推荐意愿_不含Q20	C(C004)[T.3]	-0.5317299527828009	0.4900304050497387	-1.0850958375303867	0.2778792107177291	-1.4921718980098633	0.4287119924442616	0.5875875911352394	0.2248837002900674	1.5352787988225869	-0.1172670692427698	0.5317299527828009
M2_Q21_recommend_direct	模型2_Q21推荐意愿_不含Q20	C088	0.4092773922902564	0.0661669842769145	6.185522836848592	6.189697321618724e-10	0.2795924861418759	0.5389622984386369	1.5057293402708316	1.3225907284523497	1.7142270827843	0.0902615322872481	0.4092773922902564
M2_Q21_recommend_direct	模型2_Q21推荐意愿_不含Q20	C(C002)[T.4]	0.4029899564167166	0.3969470997194534	1.0152233300143372	0.3099993819786547	-0.3750120628010415	1.1809919756344749	1.4962918634561673	0.6872809882071481	3.257604064511564	0.0888749089193466	0.4029899564167166
M2_Q21_recommend_direct	模型2_Q21推荐意愿_不含Q20	C(C004)[T.5]	-0.3517048834351227	0.475396560774857	-0.7398136891480093	0.4594130515542325	-1.2834650209280494	0.5800552540578039	0.7034877022187626	0.2770755625715373	1.7861371193472135	-0.077564562054404	0.3517048834351227
M2_Q21_recommend_direct	模型2_Q21推荐意愿_不含Q20	C(C004)[T.4]	-0.3316305473711792	0.4655251191139465	-0.7123794909335625	0.4762298120392851	-1.244043014733233	0.5807819199908746	0.7177524494048523	0.2882165952307574	1.7874355160368232	-0.0731373926897796	0.3316305473711792
M2_Q21_recommend_direct	模型2_Q21推荐意愿_不含Q20	C(C004)[T.2]	-0.331544403257777	0.4462905135766051	-0.7428892014772077	0.45754876397398	-1.206257736509807	0.543168929994253	0.7178142822164766	0.2993153028859701	1.7214533930804488	-0.0731183945730507	0.331544403257777
M2_Q21_recommend_direct	模型2_Q21推荐意愿_不含Q20	C(C003)[T.4]	0.2858918335639829	0.2841508914867724	1.0061268225065256	0.3143545675302815	-0.2710336799250401	0.842817347053006	1.3309484835119934	0.7625908119711594	2.322902188113261	0.0630502330497533	0.2858918335639829
M2_Q21_recommend_direct	模型2_Q21推荐意愿_不含Q20	C(C003)[T.5]	0.254435541120892	0.3062538122037613	0.8307995883871878	0.4060868552339806	-0.3458109009265734	0.8546819831683574	1.2897334138936225	0.707646289712827	2.35062672283456	0.056112901036126	0.254435541120892
M2_Q21_recommend_direct	模型2_Q21推荐意愿_不含Q20	C(C005)[T.2]	-0.2508192570242801	0.2673346709429809	-0.9382219528037824	0.3481303589251593	-0.7747855838913893	0.2731470698428289	0.7781630063465617	0.4608025739019262	1.3140934941374631	-0.0553153701929987	0.2508192570242801
M2_Q21_recommend_direct	模型2_Q21推荐意愿_不含Q20	C(C005)[T.4]	-0.2096952018956665	0.2850765582418108	-0.7355750440827076	0.4619893546815801	-0.7684349888862507	0.3490445850949177	0.8108313481679891	0.4637382562245037	1.417712397774742	-0.0462459216974379	0.2096952018956665
